epoch,train_loss,val_loss,train_mIoU,val_mIoU,avg_gaf
1,1.1154803144584555,1.051565382194657,0.2688596852031864,0.27403055968157464,0.6042080521074492
2,0.824842041191784,1.0325213001341145,0.3575738231397997,0.27627574799341287,0.6369305676965062
3,0.7451479722535976,0.9547115880285384,0.3784892337305253,0.31337971484328986,0.6146145936246611
